1502244195.583577939	-0.066545	-0.004239	0.043990	-0.003957	-0.012655	-0.019358	0.999725
1502244195.616925688	-0.065167	-0.004269	0.044891	-0.004043	-0.013417	-0.020359	0.999695
1502244195.650319750	-0.063655	-0.004070	0.046196	-0.003642	-0.016199	-0.022353	0.999612
1502244195.683479423	-0.061352	-0.003920	0.047280	-0.004382	-0.016490	-0.023240	0.999584
1502244195.716848416	-0.059086	-0.004176	0.049176	-0.004924	-0.014988	-0.022831	0.999615
1502244195.750090056	-0.057024	-0.004691	0.050557	-0.004843	-0.015063	-0.022755	0.999616
1502244195.783558088	-0.054568	-0.004713	0.052373	-0.005215	-0.013874	-0.022341	0.999641
1502244195.816827248	-0.053140	-0.004736	0.053567	-0.005268	-0.012529	-0.022411	0.999656
1502244195.850217347	-0.051975	-0.004173	0.055411	-0.004326	-0.013811	-0.024705	0.999590
1502244195.883452669	-0.050354	-0.002814	0.057006	-0.003312	-0.014611	-0.027316	0.999515
1502244195.917063983	-0.048167	-0.001633	0.058579	-0.002965	-0.014022	-0.028266	0.999498
1502244195.950082932	-0.045938	-0.001194	0.060731	-0.002591	-0.012380	-0.028747	0.999507
1502244195.983480780	-0.043969	-0.001886	0.063095	-0.002128	-0.010090	-0.028210	0.999549
1502244196.016748343	-0.042862	-0.002690	0.064889	-0.002091	-0.007042	-0.026630	0.999618
1502244196.050064300	-0.042110	-0.003189	0.066474	-0.002091	-0.004885	-0.026137	0.999644
1502244196.083431341	-0.041293	-0.002761	0.068015	-0.002187	-0.004567	-0.027786	0.999601
1502244196.116780525	-0.039947	-0.002176	0.069660	-0.002249	-0.004197	-0.030408	0.999526
1502244196.149993167	-0.038121	-0.001762	0.071666	-0.002315	-0.003008	-0.031866	0.999485
1502244196.183390476	-0.036713	-0.001499	0.073608	-0.001976	-0.000851	-0.031836	0.999491
1502244196.216727147	-0.035873	-0.001210	0.075513	-0.001441	0.000724	-0.032564	0.999468
1502244196.250013414	-0.035318	-0.000369	0.077867	-0.001017	0.001089	-0.033828	0.999427
1502244196.283410563	-0.034045	-0.000163	0.079508	-0.001452	0.004014	-0.032970	0.999447
1502244196.316740877	-0.032951	-0.000340	0.083131	-0.001343	0.007516	-0.031650	0.999470
1502244196.350163451	-0.032139	-0.000734	0.086603	-0.000749	0.009518	-0.031440	0.999460
1502244196.383353165	-0.030914	-0.001136	0.089346	-0.001070	0.013645	-0.028903	0.999489
1502244196.417014300	-0.029618	-0.001857	0.093187	-0.000855	0.019577	-0.024612	0.999505
1502244196.450319309	-0.029160	-0.002272	0.097422	-0.000368	0.023723	-0.021813	0.999480
1502244196.483383465	-0.029193	-0.001763	0.100124	-0.000346	0.026235	-0.020953	0.999436
1502244196.516704558	-0.028975	-0.001386	0.103075	-0.000800	0.028710	-0.020913	0.999369
1502244196.550196733	-0.028720	-0.001356	0.107199	-0.000952	0.031391	-0.020117	0.999304
1502244196.583412780	-0.027512	-0.001946	0.110811	-0.001039	0.035491	-0.016763	0.999229
1502244196.616754924	-0.026221	-0.002590	0.114150	-0.001567	0.040733	-0.013080	0.999083
1502244196.650174211	-0.025835	-0.003546	0.117149	-0.002655	0.044972	-0.009771	0.998937
1502244196.683351253	-0.025850	-0.004255	0.119586	-0.003220	0.048239	-0.007632	0.998801
1502244196.716673001	-0.025647	-0.004799	0.122813	-0.004253	0.052156	-0.005772	0.998613
1502244196.750025572	-0.025444	-0.005159	0.126564	-0.005215	0.056335	-0.003779	0.998391
1502244196.783303105	-0.025324	-0.005308	0.129730	-0.005659	0.059776	-0.002293	0.998193
1502244196.816562433	-0.025337	-0.005570	0.133553	-0.006666	0.063773	-0.001208	0.997941
1502244196.849917315	-0.025101	-0.006056	0.138271	-0.007764	0.068441	0.000508	0.997625
1502244196.883255879	-0.024837	-0.006736	0.141158	-0.008329	0.072612	0.002717	0.997322
1502244196.916672578	-0.024539	-0.007645	0.144017	-0.009491	0.076313	0.003884	0.997031
1502244196.949996958	-0.023408	-0.008357	0.147528	-0.010269	0.079826	0.005003	0.996743
1502244196.983419121	-0.022631	-0.008448	0.151122	-0.010284	0.084145	0.007303	0.996374
1502244197.016654480	-0.022508	-0.007916	0.154003	-0.010487	0.087326	0.008133	0.996091
1502244197.049844459	-0.023533	-0.007366	0.156598	-0.010907	0.087606	0.004757	0.996084
1502244197.083291516	-0.024445	-0.006876	0.158102	-0.011101	0.085052	-0.001303	0.996314
1502244197.116477401	-0.024972	-0.005944	0.159944	-0.011630	0.081581	-0.009901	0.996550
1502244197.149838750	-0.023927	-0.005328	0.162835	-0.012352	0.079546	-0.016897	0.996611
1502244197.183352792	-0.022616	-0.005113	0.166267	-0.011960	0.080264	-0.019956	0.996502
1502244197.216859002	-0.020615	-0.004944	0.169761	-0.011107	0.084547	-0.017632	0.996202
1502244197.249985954	-0.017000	-0.004745	0.174047	-0.010426	0.094242	-0.007962	0.995463
1502244197.283352200	-0.015558	-0.005514	0.178484	-0.008313	0.105916	0.003654	0.994334
1502244197.316550376	-0.016162	-0.006605	0.182979	-0.006732	0.114310	0.012834	0.993339
1502244197.349952291	-0.016794	-0.007218	0.187089	-0.006497	0.116928	0.015811	0.992993
1502244197.383286906	-0.017655	-0.007689	0.189182	-0.006193	0.116692	0.014341	0.993045
1502244197.416802907	-0.017659	-0.007636	0.191851	-0.005463	0.114659	0.010772	0.993331
1502244197.450117349	-0.016968	-0.006577	0.194552	-0.005208	0.112882	0.007042	0.993570
1502244197.483267760	-0.016005	-0.006109	0.196981	-0.004725	0.112237	0.005481	0.993655
1502244197.516612892	-0.015721	-0.005624	0.199806	-0.003386	0.110177	0.003196	0.993901
1502244197.549795822	-0.015235	-0.004372	0.203078	-0.002890	0.108559	0.001012	0.994085
1502244197.583137292	-0.013972	-0.004189	0.206471	-0.002650	0.109065	0.001013	0.994031
1502244197.616599524	-0.013070	-0.004271	0.209885	-0.001194	0.109430	0.000583	0.993994
1502244197.649656232	-0.012513	-0.003981	0.213262	-0.001048	0.110935	0.001612	0.993826
1502244197.683130724	-0.011240	-0.004473	0.216989	-0.001543	0.114187	0.006254	0.993438
1502244197.716548772	-0.009657	-0.005718	0.220709	-0.000457	0.118026	0.012541	0.992931
1502244197.749851532	-0.009275	-0.006773	0.223694	0.000220	0.119175	0.016888	0.992730
1502244197.783189999	-0.008892	-0.007269	0.225930	-0.000566	0.117038	0.018409	0.992957
1502244197.816533298	-0.008746	-0.008090	0.228184	-0.001109	0.110961	0.014336	0.993721
1502244197.849957829	-0.008929	-0.008050	0.230560	-0.001432	0.100404	0.006214	0.994926
1502244197.883112665	-0.008360	-0.006960	0.232823	-0.002296	0.094265	0.002360	0.995542
1502244197.916520757	-0.006439	-0.006476	0.236190	-0.003097	0.089913	0.002843	0.995941
1502244197.949824820	-0.004814	-0.006801	0.239710	-0.002588	0.085457	0.004469	0.996328
1502244197.983291104	-0.004374	-0.006901	0.242081	-0.002211	0.080492	0.004909	0.996741
1502244198.016418830	-0.003563	-0.006647	0.245695	-0.001643	0.074815	0.005681	0.997180
1502244198.049623770	-0.002813	-0.006534	0.249551	-0.000483	0.069524	0.006623	0.997558
1502244198.083126347	-0.001919	-0.006436	0.251485	0.000354	0.064296	0.007594	0.997902
1502244198.116395944	-0.001143	-0.006645	0.253465	0.000996	0.057515	0.007858	0.998313
1502244198.149795417	-0.000246	-0.007243	0.256323	0.001560	0.051144	0.007879	0.998659
1502244198.183460520	0.000158	-0.007821	0.259518	0.002612	0.046838	0.009437	0.998855
1502244198.216409189	0.000453	-0.007679	0.263027	0.003253	0.044134	0.011504	0.998954
1502244198.249650503	0.000347	-0.007229	0.266878	0.003784	0.040359	0.013371	0.999089
1502244198.283230555	0.000493	-0.006739	0.269558	0.004768	0.036645	0.013818	0.999221
1502244198.316572922	0.000541	-0.006466	0.272468	0.005518	0.031813	0.013652	0.999385
1502244198.349773866	0.000538	-0.006552	0.275527	0.006404	0.025937	0.012528	0.999565
1502244198.383839637	0.000373	-0.006522	0.279248	0.007424	0.021828	0.011662	0.999666
1502244198.416575079	0.000601	-0.006513	0.282693	0.007694	0.019230	0.012630	0.999706
1502244198.449822256	0.000567	-0.006545	0.287154	0.008654	0.016113	0.013886	0.999736
1502244198.483167465	0.000626	-0.006279	0.290176	0.008975	0.012501	0.013846	0.999786
1502244198.516773186	0.000657	-0.006287	0.293761	0.009381	0.006905	0.013250	0.999844
1502244198.549702324	0.000814	-0.006225	0.297437	0.010892	0.002008	0.012641	0.999859
1502244198.583358891	0.000809	-0.005841	0.300409	0.011085	-0.001040	0.013357	0.999849
1502244198.616589006	0.000540	-0.006021	0.304264	0.011268	-0.005824	0.014474	0.999815
1502244198.649728557	-0.000097	-0.006328	0.308864	0.011981	-0.010719	0.013766	0.999776
1502244198.683110174	-0.000598	-0.006668	0.312385	0.011615	-0.014747	0.012997	0.999739
1502244198.716367108	-0.001686	-0.007901	0.315348	0.011601	-0.018498	0.013141	0.999675
1502244198.749724891	-0.002469	-0.008462	0.318433	0.011608	-0.020346	0.014974	0.999613
1502244198.783201853	-0.003279	-0.008737	0.321260	0.010282	-0.022806	0.015562	0.999566
1502244198.816532368	-0.004094	-0.009591	0.324342	0.009382	-0.028381	0.013007	0.999469
1502244198.849654617	-0.004348	-0.010297	0.327854	0.009249	-0.034469	0.009213	0.999320
1502244198.883120571	-0.004064	-0.010335	0.331206	0.008538	-0.037925	0.007157	0.999218
1502244198.916709228	-0.003954	-0.010398	0.335268	0.007782	-0.040250	0.006662	0.999137
1502244198.950121325	-0.003527	-0.010479	0.339893	0.007759	-0.041248	0.007995	0.999087
1502244198.983276431	-0.003522	-0.010641	0.343901	0.007854	-0.040872	0.009972	0.999084
1502244199.016429587	-0.003567	-0.010626	0.348344	0.007275	-0.040751	0.012664	0.999063
1502244199.049716473	-0.003808	-0.011070	0.352253	0.007386	-0.042289	0.013414	0.998988
1502244199.083317376	-0.004009	-0.011429	0.355313	0.007865	-0.045212	0.011783	0.998877
1502244199.116424949	-0.004472	-0.011802	0.359265	0.006883	-0.047863	0.010130	0.998779
1502244199.149670651	-0.004397	-0.012522	0.362998	0.007171	-0.049706	0.009595	0.998692
1502244199.183141123	-0.004231	-0.012689	0.366094	0.007825	-0.050533	0.009890	0.998643
1502244199.216462563	-0.003745	-0.012627	0.371076	0.007268	-0.050587	0.011533	0.998627
1502244199.249680124	-0.003152	-0.012604	0.375989	0.008266	-0.051363	0.012520	0.998567
1502244199.282922923	-0.002458	-0.012446	0.378783	0.009563	-0.052722	0.013329	0.998474
1502244199.316332566	-0.001836	-0.011982	0.382641	0.010118	-0.053902	0.014514	0.998389
1502244199.349763621	-0.001450	-0.011583	0.387285	0.011181	-0.055841	0.014376	0.998274
1502244199.383041021	-0.000959	-0.011517	0.390999	0.012597	-0.058438	0.013283	0.998123
1502244199.416436078	-0.000461	-0.011406	0.395181	0.013920	-0.061392	0.011872	0.997946
1502244199.449686965	0.000290	-0.011690	0.399085	0.014916	-0.064172	0.010920	0.997768
1502244199.483070859	0.000771	-0.011931	0.403284	0.015760	-0.066256	0.010808	0.997620
1502244199.516285060	0.002228	-0.012010	0.407259	0.016687	-0.068947	0.011074	0.997419
1502244199.549586105	0.004149	-0.011898	0.411472	0.016697	-0.070375	0.012937	0.997297
1502244199.582999532	0.004792	-0.011817	0.414650	0.016615	-0.072563	0.013028	0.997140
1502244199.616608219	0.005533	-0.011733	0.417958	0.016889	-0.078171	0.008624	0.996760
1502244199.649636659	0.006473	-0.011874	0.420691	0.016655	-0.085687	0.000511	0.996183
1502244199.682994125	0.008433	-0.012224	0.423246	0.015746	-0.089873	-0.004426	0.995819
1502244199.716313556	0.011633	-0.012947	0.426095	0.014446	-0.089375	-0.004138	0.995885
1502244199.749746466	0.014142	-0.013032	0.430122	0.012951	-0.085282	0.000806	0.996272
1502244199.782968807	0.015681	-0.013018	0.434686	0.012013	-0.083666	0.003756	0.996414
1502244199.816246131	0.017374	-0.013466	0.438986	0.011813	-0.081988	0.005580	0.996548
1502244199.849693319	0.018433	-0.013314	0.443363	0.011912	-0.079871	0.007718	0.996704
1502244199.882713321	0.019181	-0.013111	0.446904	0.011590	-0.078984	0.008423	0.996773
1502244199.916073134	0.019946	-0.012841	0.450835	0.011142	-0.076834	0.008880	0.996942
1502244199.949510714	0.020994	-0.013261	0.454791	0.010703	-0.074598	0.009282	0.997113
1502244199.982996532	0.021890	-0.014003	0.457661	0.010781	-0.072379	0.009583	0.997273
1502244200.016405059	0.022615	-0.014425	0.461400	0.010445	-0.069207	0.010099	0.997497
1502244200.049522829	0.023384	-0.014156	0.465366	0.010139	-0.065452	0.010560	0.997748
1502244200.083064923	0.023793	-0.013851	0.468858	0.010573	-0.062774	0.010478	0.997917
1502244200.116401653	0.024558	-0.013588	0.471994	0.010997	-0.060636	0.009323	0.998056
1502244200.149873624	0.025711	-0.013198	0.475701	0.011345	-0.058520	0.008021	0.998190
1502244200.183075055	0.026882	-0.013060	0.478564	0.011486	-0.056230	0.007390	0.998324
1502244200.216252499	0.027994	-0.013475	0.481677	0.011469	-0.052687	0.007590	0.998516
1502244200.249645793	0.028846	-0.013663	0.485679	0.011783	-0.047781	0.009348	0.998745
1502244200.283082634	0.029289	-0.013625	0.489600	0.011860	-0.043751	0.010524	0.998917
1502244200.316139226	0.029045	-0.013309	0.494187	0.011939	-0.040384	0.010221	0.999061
1502244200.349535852	0.028900	-0.013043	0.499149	0.012651	-0.037389	0.009024	0.999180
1502244200.382959330	0.029062	-0.012690	0.502537	0.013078	-0.034793	0.007503	0.999281
1502244200.416229816	0.029194	-0.012050	0.507984	0.012990	-0.030844	0.006119	0.999421
1502244200.449574029	0.029775	-0.012803	0.512921	0.012441	-0.024714	0.007153	0.999592
1502244200.483140764	0.031072	-0.013488	0.516869	0.011635	-0.019196	0.009467	0.999703
1502244200.516066507	0.031840	-0.014392	0.521872	0.010004	-0.011931	0.011663	0.999811
1502244200.549559658	0.031904	-0.015382	0.526254	0.008643	-0.007083	0.010961	0.999877
1502244200.583168673	0.031901	-0.015590	0.529277	0.007614	-0.005270	0.007779	0.999927
1502244200.616322342	0.032030	-0.015216	0.533082	0.006235	-0.003567	0.002922	0.999970
1502244200.649384730	0.032348	-0.014545	0.537772	0.004881	-0.000001	-0.001140	0.999987
1502244200.682853988	0.032745	-0.014319	0.542614	0.004192	0.004735	-0.002548	0.999977
1502244200.716197402	0.033006	-0.014039	0.547988	0.003410	0.011056	-0.003299	0.999928
1502244200.749499077	0.033843	-0.014208	0.552572	0.002667	0.017832	-0.003124	0.999833
1502244200.782809643	0.034791	-0.014063	0.556531	0.002638	0.024693	-0.002003	0.999690
1502244200.816292196	0.035559	-0.013761	0.560796	0.002674	0.033773	0.000034	0.999426
1502244200.849391390	0.036300	-0.013887	0.565951	0.001921	0.043691	0.003825	0.999036
1502244200.882627868	0.036253	-0.014540	0.569430	0.001418	0.050483	0.005445	0.998709
1502244200.916159832	0.035779	-0.015674	0.572632	0.000532	0.055536	0.003864	0.998449
1502244200.949486308	0.036060	-0.016298	0.576858	-0.000049	0.059395	0.001591	0.998233
1502244200.982816260	0.036577	-0.016289	0.580588	-0.000034	0.063931	0.001193	0.997954
1502244201.016019159	0.037331	-0.015818	0.584861	-0.000046	0.068318	0.001326	0.997663
1502244201.049495155	0.037992	-0.015185	0.589928	0.000569	0.071393	0.000795	0.997448
1502244201.082858790	0.038463	-0.014894	0.593376	0.001444	0.074040	0.000548	0.997254
1502244201.116015424	0.039653	-0.014868	0.597295	0.001562	0.077752	0.001740	0.996970
1502244201.149308004	0.040909	-0.014821	0.601848	0.001918	0.081419	0.003435	0.996672
1502244201.182816612	0.041204	-0.015154	0.605136	0.002914	0.083859	0.004526	0.996463
1502244201.216069012	0.041321	-0.015074	0.609331	0.003437	0.086455	0.005416	0.996235
1502244201.249497453	0.042079	-0.015448	0.613353	0.003564	0.088582	0.006608	0.996041
1502244201.282812275	0.042663	-0.016049	0.616973	0.004274	0.089803	0.007212	0.995924
1502244201.316060068	0.042801	-0.016604	0.621003	0.004298	0.090815	0.007242	0.995832
1502244201.349425804	0.043170	-0.016962	0.625364	0.003725	0.090681	0.007347	0.995846
1502244201.382983483	0.043523	-0.017229	0.628926	0.003322	0.089066	0.005961	0.996002
1502244201.416149863	0.044161	-0.017255	0.632682	0.002600	0.085348	0.002754	0.996344
1502244201.449393690	0.045087	-0.017360	0.636377	0.001247	0.080204	-0.002874	0.996774
1502244201.482719556	0.045453	-0.017312	0.639918	0.000020	0.076006	-0.007887	0.997076
1502244201.516415407	0.046401	-0.017601	0.642240	-0.001224	0.072193	-0.011109	0.997328
1502244201.549453168	0.047538	-0.017557	0.645220	-0.002350	0.069329	-0.012591	0.997512
1502244201.582786269	0.048860	-0.017426	0.648181	-0.003085	0.066537	-0.013424	0.997689
1502244201.616181344	0.050202	-0.017522	0.651975	-0.003494	0.063206	-0.014005	0.997896
